id,attribute_type,attribute_name,attribute_value
armor_397,damage_negation,Holy,13.0
armor_397,resistance,Immunity,34.0
armor_397,resistance,Robustness,19.0
armor_397,resistance,Focus,61.0
armor_397,resistance,Vitality,61.0
armor_397,resistance,Poise,8.0
armor_398,damage_negation,Physical,13.6
armor_398,damage_negation,VS Strike,11.5
armor_398,damage_negation,VS Slash,12.5
armor_398,damage_negation,VS Pierce,12.0
armor_398,damage_negation,Magic,10.3
armor_398,damage_negation,Fire,11.0
armor_398,damage_negation,Lightning,8.9
armor_398,damage_negation,Holy,8.9
armor_398,resistance,Immunity,32.0
armor_398,resistance,Robustness,52.0
armor_398,resistance,Focus,21.0
armor_398,resistance,Vitality,21.0
armor_398,resistance,Poise,21.0
armor_399,damage_negation,Physical,9.5
armor_399,damage_negation,VS Strike,10.9
armor_399,damage_negation,VS Slash,8.8
armor_399,damage_negation,VS Pierce,10.2
armor_399,damage_negation,Magic,10.2
armor_399,damage_negation,Fire,10.9
armor_399,damage_negation,Lightning,11.9
armor_399,damage_negation,Holy,11.4
armor_399,resistance,Immunity,63.0
armor_399,resistance,Robustness,42.0
armor_399,resistance,Focus,55.0
armor_399,resistance,Vitality,57.0
armor_399,resistance,Poise,16.0
armor_400,damage_negation,Physical,8.0
armor_400,damage_negation,VS Strike,8.8
armor_400,damage_negation,VS Slash,11.4
armor_400,damage_negation,VS Pierce,8.8
armor_400,damage_negation,Magic,9.5
armor_400,damage_negation,Fire,10.9
armor_400,damage_negation,Lightning,11.4
armor_400,damage_negation,Holy,10.2
armor_400,resistance,Immunity,52.0
armor_400,resistance,Robustness,42.0
armor_400,resistance,Focus,42.0
armor_400,resistance,Vitality,45.0
armor_400,resistance,Poise,15.0
armor_401,damage_negation,Physical,6.1
armor_401,damage_negation,VS Strike,5.3
armor_401,damage_negation,VS Slash,4.2
armor_401,damage_negation,VS Pierce,2.7
armor_401,damage_negation,Magic,13.8
armor_401,damage_negation,Fire,11.9
armor_401,damage_negation,Lightning,12.4
armor_401,damage_negation,Holy,12.8
armor_401,resistance,Immunity,42.0
armor_401,resistance,Robustness,21.0
armor_401,resistance,Focus,67.0
armor_401,resistance,Vitality,67.0
armor_401,resistance,Poise,8.0
armor_402,damage_negation,Physical,8.0
armor_402,damage_negation,VS Strike,9.5
armor_402,damage_negation,VS Slash,8.0
armor_402,damage_negation,VS Pierce,8.8
armor_402,damage_negation,Magic,9.5
armor_402,damage_negation,Fire,9.5
armor_402,damage_negation,Lightning,10.2
armor_402,damage_negation,Holy,10.2
armor_402,resistance,Immunity,60.0
armor_402,resistance,Robustness,35.0
armor_402,resistance,Focus,42.0
armor_402,resistance,Vitality,50.0
armor_402,resistance,Poise,12.0
armor_403,damage_negation,Physical,13.5
armor_403,damage_negation,VS Strike,12.4
armor_403,damage_negation,VS Slash,13.5
armor_403,damage_negation,VS Pierce,13.5
armor_403,damage_negation,Magic,10.2
armor_403,damage_negation,Fire,11.4
armor_403,damage_negation,Lightning,11.4
armor_403,damage_negation,Holy,10.2
armor_403,resistance,Immunity,35.0
armor_403,resistance,Robustness,55.0
armor_403,resistance,Focus,24.0
armor_403,resistance,Vitality,24.0
armor_403,resistance,Poise,24.0
armor_404,damage_negation,Physical,13.1
armor_404,damage_negation,VS Strike,12.0
armor_404,damage_negation,VS Slash,13.1
armor_404,damage_negation,VS Pierce,13.1
armor_404,damage_negation,Magic,9.8
armor_404,damage_negation,Fire,11.0
armor_404,damage_negation,Lightning,11.0
armor_404,damage_negation,Holy,9.8
armor_404,resistance,Immunity,32.0
armor_404,resistance,Robustness,50.0
armor_404,resistance,Focus,21.0
armor_404,resistance,Vitality,21.0
armor_404,resistance,Poise,24.0
armor_405,damage_negation,Physical,17.1
armor_405,damage_negation,VS Strike,15.9
armor_405,damage_negation,VS Slash,18.8
armor_405,damage_negation,VS Pierce,19.3
armor_405,damage_negation,Magic,13.1
armor_405,damage_negation,Fire,14.5
armor_405,damage_negation,Lightning,12.6
armor_405,damage_negation,Holy,13.1
armor_405,resistance,Immunity,57.0
armor_405,resistance,Robustness,90.0
armor_405,resistance,Focus,38.0
armor_405,resistance,Vitality,45.0
armor_405,resistance,Poise,38.0
armor_406,damage_negation,Physical,8.9
armor_406,damage_negation,VS Strike,9.6
armor_406,damage_negation,VS Slash,8.1
armor_406,damage_negation,VS Pierce,8.1
armor_406,damage_negation,Magic,9.6
armor_406,damage_negation,Fire,12.0
armor_406,damage_negation,Lightning,12.0
armor_406,damage_negation,Holy,13.4
armor_406,resistance,Immunity,57.0
armor_406,resistance,Robustness,19.0
armor_406,resistance,Focus,47.0
armor_406,resistance,Vitality,47.0
armor_406,resistance,Poise,16.0
armor_407,damage_negation,Physical,8.0
armor_407,damage_negation,VS Strike,6.1
armor_407,damage_negation,VS Slash,8.0
armor_407,damage_negation,VS Pierce,6.1
armor_407,damage_negation,Magic,15.4
armor_407,damage_negation,Fire,12.8
armor_407,damage_negation,Lightning,13.3
armor_407,damage_negation,Holy,13.5
armor_407,resistance,Immunity,50.0
armor_407,resistance,Robustness,25.0
armor_407,resistance,Focus,83.0
armor_407,resistance,Vitality,99.0
armor_407,resistance,Poise,12.0
armor_408,damage_negation,Physical,10.9
armor_408,damage_negation,VS Strike,7.1
armor_408,damage_negation,VS Slash,11.4
armor_408,damage_negation,VS Pierce,9.5
armor_408,damage_negation,Magic,6.1
armor_408,damage_negation,Fire,7.1
armor_408,damage_negation,Lightning,4.2
armor_408,damage_negation,Holy,7.1
armor_408,resistance,Immunity,38.0
armor_408,resistance,Robustness,32.0
armor_408,resistance,Focus,11.0
armor_408,resistance,Vitality,11.0
armor_408,resistance,Poise,16.0
armor_409,damage_negation,Physical,10.0
armor_409,damage_negation,VS Strike,6.5
armor_409,damage_negation,VS Slash,10.7
armor_409,damage_negation,VS Pierce,8.6
armor_409,damage_negation,Magic,5.1
armor_409,damage_negation,Fire,6.5
armor_409,damage_negation,Lightning,2.5
armor_409,damage_negation,Holy,6.5
armor_409,resistance,Immunity,29.0
armor_409,resistance,Robustness,25.0
armor_409,resistance,Focus,0.0
armor_409,resistance,Vitality,0.0
armor_409,resistance,Poise,13.0
armor_410,damage_negation,Physical,12.9
armor_410,damage_negation,VS Strike,11.4
armor_410,damage_negation,VS Slash,13.5
armor_410,damage_negation,VS Pierce,12.4
armor_410,damage_negation,Magic,10.2
armor_410,damage_negation,Fire,10.9
armor_410,damage_negation,Lightning,8.8
armor_410,damage_negation,Holy,12.6
armor_410,resistance,Immunity,29.0
armor_410,resistance,Robustness,50.0
armor_410,resistance,Focus,21.0
armor_410,resistance,Vitality,42.0
armor_410,resistance,Poise,22.0
armor_411,damage_negation,Physical,13.5
armor_411,damage_negation,VS Strike,11.4
armor_411,damage_negation,VS Slash,14.6
armor_411,damage_negation,VS Pierce,12.9
armor_411,damage_negation,Magic,10.9
armor_411,damage_negation,Fire,11.4
armor_411,damage_negation,Lightning,10.2
armor_411,damage_negation,Holy,11.4
armor_411,resistance,Immunity,35.0
armor_411,resistance,Robustness,55.0
armor_411,resistance,Focus,24.0
armor_411,resistance,Vitality,23.0
armor_411,resistance,Poise,25.0
armor_412,damage_negation,Physical,13.1
armor_412,damage_negation,VS Strike,11.0
armor_412,damage_negation,VS Slash,14.2
armor_412,damage_negation,VS Pierce,12.5
armor_412,damage_negation,Magic,10.5
armor_412,damage_negation,Fire,11.0
armor_412,damage_negation,Lightning,9.8
armor_412,damage_negation,Holy,11.0
armor_412,resistance,Immunity,32.0
armor_412,resistance,Robustness,50.0
armor_412,resistance,Focus,21.0
armor_412,resistance,Vitality,21.0
armor_412,resistance,Poise,25.0
armor_413,damage_negation,Physical,12.9
armor_413,damage_negation,VS Strike,10.9
armor_413,damage_negation,VS Slash,13.5
armor_413,damage_negation,VS Pierce,12.4
armor_413,damage_negation,Magic,10.2
armor_413,damage_negation,Fire,10.2
armor_413,damage_negation,Lightning,8.8
armor_413,damage_negation,Holy,10.2
armor_413,resistance,Immunity,32.0
armor_413,resistance,Robustness,50.0
armor_413,resistance,Focus,23.0
armor_413,resistance,Vitality,21.0
armor_413,resistance,Poise,24.0
armor_414,damage_negation,Physical,8.0
armor_414,damage_negation,VS Strike,9.5
armor_414,damage_negation,VS Slash,8.0
armor_414,damage_negation,VS Pierce,10.2
armor_414,damage_negation,Magic,12.4
armor_414,damage_negation,Fire,11.4
armor_414,damage_negation,Lightning,11.9
armor_414,damage_negation,Holy,12.4
armor_414,resistance,Immunity,63.0
armor_414,resistance,Robustness,38.0
armor_414,resistance,Focus,55.0
armor_414,resistance,Vitality,55.0
armor_414,resistance,Poise,16.0
armor_415,damage_negation,Physical,14.0
armor_415,damage_negation,VS Strike,12.9
armor_415,damage_negation,VS Slash,14.0
armor_415,damage_negation,VS Pierce,13.5
armor_415,damage_negation,Magic,10.9
armor_415,damage_negation,Fire,12.6
armor_415,damage_negation,Lightning,10.9
armor_415,damage_negation,Holy,12.6
armor_415,resistance,Immunity,38.0
armor_415,resistance,Robustness,57.0
armor_415,resistance,Focus,24.0
armor_415,resistance,Vitality,24.0
armor_415,resistance,Poise,25.0
armor_416,damage_negation,Physical,13.5
armor_416,damage_negation,VS Strike,12.4
armor_416,damage_negation,VS Slash,13.5
armor_416,damage_negation,VS Pierce,12.4
armor_416,damage_negation,Magic,10.2
armor_416,damage_negation,Fire,12.4
armor_416,damage_negation,Lightning,10.2
armor_416,damage_negation,Holy,12.4
armor_416,resistance,Immunity,32.0
armor_416,resistance,Robustness,50.0
armor_416,resistance,Focus,21.0
armor_416,resistance,Vitality,21.0
armor_416,resistance,Poise,24.0
armor_417,damage_negation,Physical,8.0
armor_417,damage_negation,VS Strike,8.8
armor_417,damage_negation,VS Slash,7.1
armor_417,damage_negation,VS Pierce,6.7
armor_417,damage_negation,Magic,9.5
armor_417,damage_negation,Fire,9.5
armor_417,damage_negation,Lightning,9.5
armor_417,damage_negation,Holy,8.8
armor_417,resistance,Immunity,57.0
armor_417,resistance,Robustness,32.0
armor_417,resistance,Focus,71.0
armor_417,resistance,Vitality,46.0
armor_417,resistance,Poise,13.0
armor_418,damage_negation,Physical,7.0
armor_418,damage_negation,VS Strike,7.9
armor_418,damage_negation,VS Slash,6.6
armor_418,damage_negation,VS Pierce,6.0
armor_418,damage_negation,Magic,8.7
armor_418,damage_negation,Fire,8.7
armor_418,damage_negation,Lightning,8.7
armor_418,damage_negation,Holy,7.9
armor_418,resistance,Immunity,50.0
armor_418,resistance,Robustness,25.0
armor_418,resistance,Focus,61.0
armor_418,resistance,Vitality,38.0
armor_418,resistance,Poise,12.0
armor_419,damage_negation,Physical,9.3
armor_419,damage_negation,VS Strike,10.0
armor_419,damage_negation,VS Slash,9.3
armor_419,damage_negation,VS Pierce,8.6
armor_419,damage_negation,Magic,12.2
armor_419,damage_negation,Fire,11.7
armor_419,damage_negation,Lightning,11.7
armor_419,damage_negation,Holy,10.0
armor_419,resistance,Immunity,63.0
armor_419,resistance,Robustness,42.0
armor_419,resistance,Focus,50.0
armor_419,resistance,Vitality,50.0
armor_419,resistance,Poise,16.0
armor_420,damage_negation,Physical,8.6
armor_420,damage_negation,VS Strike,9.3
armor_420,damage_negation,VS Slash,8.6
armor_420,damage_negation,VS Pierce,7.8
armor_420,damage_negation,Magic,11.7
armor_420,damage_negation,Fire,11.2
armor_420,damage_negation,Lightning,11.2
armor_420,damage_negation,Holy,9.3
armor_420,resistance,Immunity,54.0
armor_420,resistance,Robustness,34.0
armor_420,resistance,Focus,42.0
armor_420,resistance,Vitality,42.0
armor_420,resistance,Poise,15.0
armor_421,damage_negation,Physical,8.8
armor_421,damage_negation,VS Strike,10.2
armor_421,damage_negation,VS Slash,8.8
armor_421,damage_negation,VS Pierce,9.5
armor_421,damage_negation,Magic,12.6
armor_421,damage_negation,Fire,10.9
armor_421,damage_negation,Lightning,12.4
armor_421,damage_negation,Holy,11.4
armor_421,resistance,Immunity,60.0
armor_421,resistance,Robustness,38.0
armor_421,resistance,Focus,55.0
armor_421,resistance,Vitality,55.0
armor_421,resistance,Poise,17.0
armor_422,damage_negation,Physical,8.0
armor_422,damage_negation,VS Strike,9.5
armor_422,damage_negation,VS Slash,8.0
armor_422,damage_negation,VS Pierce,8.8
armor_422,damage_negation,Magic,12.4
armor_422,damage_negation,Fire,10.2
armor_422,damage_negation,Lightning,11.9
armor_422,damage_negation,Holy,10.9
armor_422,resistance,Immunity,56.0
armor_422,resistance,Robustness,34.0
armor_422,resistance,Focus,49.0
armor_422,resistance,Vitality,49.0
armor_422,resistance,Poise,16.0
armor_423,damage_negation,Physical,4.2
armor_423,damage_negation,VS Strike,4.2
armor_423,damage_negation,VS Slash,4.2
armor_423,damage_negation,VS Pierce,5.3
armor_423,damage_negation,Magic,12.8
armor_423,damage_negation,Fire,11.9
armor_423,damage_negation,Lightning,12.4
armor_423,damage_negation,Holy,12.8
armor_423,resistance,Immunity,38.0
armor_423,resistance,Robustness,22.0
armor_423,resistance,Focus,61.0
armor_423,resistance,Vitality,64.0
armor_423,resistance,Poise,8.0
armor_424,damage_negation,Physical,18.3
armor_424,damage_negation,VS Strike,15.0
armor_424,damage_negation,VS Slash,18.7
armor_424,damage_negation,VS Pierce,18.7
armor_424,damage_negation,Magic,13.0
armor_424,damage_negation,Fire,14.5
armor_424,damage_negation,Lightning,14.9
armor_424,damage_negation,Holy,13.8
armor_424,resistance,Immunity,67.0
armor_424,resistance,Robustness,63.0
armor_424,resistance,Focus,57.0
armor_424,resistance,Vitality,76.0
armor_424,resistance,Poise,43.0
armor_425,damage_negation,Physical,6.7
armor_425,damage_negation,VS Strike,6.1
armor_425,damage_negation,VS Slash,5.3
armor_425,damage_negation,VS Pierce,5.3
armor_425,damage_negation,Magic,12.8
armor_425,damage_negation,Fire,12.6
armor_425,damage_negation,Lightning,13.0
armor_425,damage_negation,Holy,13.0
armor_425,resistance,Immunity,42.0
armor_425,resistance,Robustness,23.0
armor_425,resistance,Focus,83.0
armor_425,resistance,Vitality,83.0
armor_425,resistance,Poise,10.0
armor_426,damage_negation,Physical,6.3
armor_426,damage_negation,VS Strike,5.5
armor_426,damage_negation,VS Slash,4.4
armor_426,damage_negation,VS Pierce,4.4
armor_426,damage_negation,Magic,12.8
armor_426,damage_negation,Fire,12.6
armor_426,damage_negation,Lightning,13.0
armor_426,damage_negation,Holy,13.0
armor_426,resistance,Immunity,34.0
armor_426,resistance,Robustness,19.0
armor_426,resistance,Focus,64.0
armor_426,resistance,Vitality,64.0
armor_426,resistance,Poise,8.0
armor_427,damage_negation,Physical,5.3
armor_427,damage_negation,VS Strike,6.7
armor_427,damage_negation,VS Slash,6.1
armor_427,damage_negation,VS Pierce,5.3
armor_427,damage_negation,Magic,13.0
armor_427,damage_negation,Fire,12.4
armor_427,damage_negation,Lightning,12.6
armor_427,damage_negation,Holy,13.0
armor_427,resistance,Immunity,63.0
armor_427,resistance,Robustness,21.0
armor_427,resistance,Focus,71.0
armor_427,resistance,Vitality,76.0
armor_427,resistance,Poise,10.0
armor_428,damage_negation,Physical,4.2
armor_428,damage_negation,VS Strike,6.1
armor_428,damage_negation,VS Slash,5.3
armor_428,damage_negation,VS Pierce,4.2
armor_428,damage_negation,Magic,12.8
armor_428,damage_negation,Fire,11.9
armor_428,damage_negation,Lightning,12.4
armor_428,damage_negation,Holy,12.8
armor_428,resistance,Immunity,54.0
armor_428,resistance,Robustness,18.0
armor_428,resistance,Focus,57.0
armor_428,resistance,Vitality,67.0
armor_428,resistance,Poise,8.0
armor_429,damage_negation,Physical,5.3
armor_429,damage_negation,VS Strike,5.3
armor_429,damage_negation,VS Slash,4.2
armor_429,damage_negation,VS Pierce,2.7
armor_429,damage_negation,Magic,12.8
armor_429,damage_negation,Fire,12.8
armor_429,damage_negation,Lightning,12.4
armor_429,damage_negation,Holy,12.8
armor_429,resistance,Immunity,55.0
armor_429,resistance,Robustness,21.0
armor_429,resistance,Focus,67.0
armor_429,resistance,Vitality,63.0
armor_429,resistance,Poise,8.0
armor_430,damage_negation,Physical,4.2
armor_430,damage_negation,VS Strike,4.2
armor_430,damage_negation,VS Slash,2.7
armor_430,damage_negation,VS Pierce,4.2
armor_430,damage_negation,Magic,12.8
armor_430,damage_negation,Fire,12.4
armor_430,damage_negation,Lightning,11.9
armor_430,damage_negation,Holy,12.4
armor_430,resistance,Immunity,38.0
armor_430,resistance,Robustness,16.0
armor_430,resistance,Focus,57.0
armor_430,resistance,Vitality,57.0
armor_430,resistance,Poise,7.0
armor_431,damage_negation,Physical,6.1
armor_431,damage_negation,VS Strike,6.1
armor_431,damage_negation,VS Slash,5.3
armor_431,damage_negation,VS Pierce,6.1
armor_431,damage_negation,Magic,13.3
armor_431,damage_negation,Fire,12.4
armor_431,damage_negation,Lightning,12.8
armor_431,damage_negation,Holy,12.8
armor_431,resistance,Immunity,38.0
armor_431,resistance,Robustness,22.0
armor_431,resistance,Focus,69.0
armor_431,resistance,Vitality,75.0
armor_431,resistance,Poise,10.0
armor_432,damage_negation,Physical,18.5
armor_432,damage_negation,VS Strike,14.6
armor_432,damage_negation,VS Slash,17.7
armor_432,damage_negation,VS Pierce,17.0
armor_432,damage_negation,Magic,13.3
armor_432,damage_negation,Fire,14.0
armor_432,damage_negation,Lightning,12.4
armor_432,damage_negation,Holy,13.3
armor_432,resistance,Immunity,52.0
armor_432,resistance,Robustness,82.0
armor_432,resistance,Focus,34.0
armor_432,resistance,Vitality,32.0
armor_432,resistance,Poise,33.0
armor_433,damage_negation,Physical,9.5
armor_433,damage_negation,VS Strike,10.2
armor_433,damage_negation,VS Slash,9.5
armor_433,damage_negation,VS Pierce,9.5
armor_433,damage_negation,Magic,10.9
armor_433,damage_negation,Fire,11.4
armor_433,damage_negation,Lightning,11.9
armor_433,damage_negation,Holy,10.9
armor_433,resistance,Immunity,63.0
armor_433,resistance,Robustness,42.0
armor_433,resistance,Focus,55.0
armor_433,resistance,Vitality,55.0
armor_433,resistance,Poise,17.0
armor_434,damage_negation,Physical,9.1
armor_434,damage_negation,VS Strike,9.8
armor_434,damage_negation,VS Slash,9.1
armor_434,damage_negation,VS Pierce,9.1
armor_434,damage_negation,Magic,10.5
armor_434,damage_negation,Fire,11.2
armor_434,damage_negation,Lightning,11.7
armor_434,damage_negation,Holy,10.5
armor_434,resistance,Immunity,60.0
armor_434,resistance,Robustness,38.0
armor_434,resistance,Focus,50.0
armor_434,resistance,Vitality,50.0
armor_434,resistance,Poise,16.0
armor_435,damage_negation,Physical,12.8
